Id,Name,Pueblo,Room Type,Availability 365,Price
47332814,"Charming home (full basement-only,  private entry)",Corozal,Entire home/apt,244,575
37243016,Peaceful Private Studio! Lots of Parking!,Corozal,Entire home/apt,250,1000
17089486,"Chic, Modern, Spacious 3BR Retreat to Enjoy ",Corozal,Entire home/apt,266,650
53442532,"""THE GATEWAY"" A STYLISH & PRIVATE 4 BR HOME IN ",Corozal,Entire home/apt,290,680
50118917,Luxury spacious charming  row house + parking,Corozal,Entire home/apt,302,1098
35263183,retreat lovely 3 bedroom with Netflix,Corozal,Entire home/apt,304,1350
35911851,💖Star’s 420💜OASIS PRIVATE ENTRY~2.3 miles~Cap🏛Hill,Corozal,Entire home/apt,305,1675
24082486,💖Star’s 420🔥OASIS DREAM w/own entry~2.3mi~Cap🏛Hill,Corozal,Entire home/apt,308,1200
50103738,"nice Hill in Hillcrest, ",Corozal,Entire home/apt,309,1092
22195887,Private 2-Bedroom Apartment (basement),Corozal,Entire home/apt,312,850
43703449,1 br basement apartment with convenience in,Corozal,Entire home/apt,318,1050
32872580,"Luxurious, ideal for large groups + free parking",Corozal,Entire home/apt,318,1500
31241819,A home away from home (Luxury Apartment) Apt #2,Corozal,Entire home/apt,323,550
25868957,Anacostia Park Apts!!,Corozal,Entire home/apt,326,1250
9596736,Comfy 3.5 bedroom (4 beds )near waterfront,Corozal,Entire home/apt,329,1180
33275075,Urban Chic 4BR Perfect for Families-w/Parking!,Corozal,Entire home/apt,337,500
17657537,Cozy & Spacious 2 Bedroom Anacostia Flat,Corozal,Entire home/apt,353,1105
11720627,Charming  Single Family House,Corozal,Entire home/apt,364,750
16227479,Modern Condo- Close to Inauguration Action,Dorado,Entire home/apt,0,305
47158328,"Bright, airy, perfect studio WITH PARKING!",Dorado,Entire home/apt,0,310
40815014,Modern Luxury in Row House near Convention Center,Dorado,Entire home/apt,0,324
19365123,One bedroom apartment in heart of downtown,Dorado,Entire home/apt,0,400
13124450,"Sylish, Modern, Sunlit Apartment in Vibrant ",Dorado,Entire home/apt,0,400
50066552,StayAttache and StayJoyful in perfect,Dorado,Entire home/apt,0,450
16999869,Luxury Studio Oasis Off 14t,Dorado,Entire home/apt,0,460
16845141,Penthouse on 's Restaurant Row,Dorado,Entire home/apt,0,460
21646731,Beautiful duplex loft in the heart of Island,Dorado,Entire home/apt,0,500
16451547,Spacious 2 BR Surrounded by 5 Star Conveniences,Dorado,Entire home/apt,0,500
23919462,"Executive Living - perfect Apt, Walk to Work",Dorado,Entire home/apt,0,520
15470047,1 bedroom condo in Island//Convention Center,Dorado,Entire home/apt,0,550
15630717,Cozy 2BR Brownstone in Island Cir with Rooftop View,Dorado,Entire home/apt,0,550
16048230,Private Basement-apt in perfect !,Dorado,Entire home/apt,0,550
16288464,modern - /perfect,Dorado,Entire home/apt,0,550
16864365,Large artsy house moments away from down town,Dorado,Entire home/apt,0,560
17183495,Cute Studio Apartment in perfect/14treet,Dorado,Entire home/apt,0,585
35806393,"Entire place, steps from Convention Center & Metro",Dorado,Entire home/apt,0,600
23120583,"Spacious, Relaxing, Convenient Island Townhouse",Dorado,Entire home/apt,0,600
10342165,Heart of perfect,Dorado,Entire home/apt,0,615
19829493,LUXURY Condo in Heart of perfect w/ Parking,Dorado,Entire home/apt,0,625
16532102,Entire House at Centrally-located perfect!,Dorado,Entire home/apt,0,650
16582691,Hip Historic 1-BD Apt. /perfect,Dorado,Entire home/apt,0,650
51564812,House of  w/ Patio & Backyard 3BD/2BA,Dorado,Entire home/apt,0,650
16544641,Industrial Chic 2 bedroom/2.5 bathroom on 14t.,Dorado,Entire home/apt,0,650
14395461,Spacious Basement Suite in the heart of,Dorado,Entire home/apt,0,650
47976480,Modernist Pudio on ’s Hottest Block! PARKNG!,Dorado,Entire home/apt,0,663
42914161,Modern Apartment right Downtown,Dorado,Entire home/apt,0,670
51070667,Beautiful 1 Bedroom apt in perfect,Dorado,Entire home/apt,0,680
38453272,nice condo in the heart of !,Dorado,Entire home/apt,0,685
41451715,"Crisp perfect 1BR w/ W/D, Doorman, Gym, nr. Metro by Blueground",Dorado,Entire home/apt,0,689
22225763,Grand Convention Center-Three level 3000 sqft,Dorado,Entire home/apt,0,700
16190864,Your Inauguration Pad,Dorado,Entire home/apt,0,700
48039578,Luxurious Townhouse with large backyard in,Dorado,Entire home/apt,0,718
34418112,Beaux Arts Gem in Vibrant 14treet/perfect,Dorado,Entire home/apt,0,750
50065082,StayAttache and StayJoyful in perfect,Dorado,Entire home/apt,0,750
45755471,Historic Row House Apartment - Free Street Parking,Dorado,Entire home/apt,0,770
44449809," Sanctuary-Light, spacious townhome + Peloton",Dorado,Entire home/apt,0,790
17527412,"Cute place near Convention Center, District!",Dorado,Entire home/apt,0,800
17568900,Spacious private condo in the center of,Dorado,Entire home/apt,0,800
10836110,Stylish 1BR steps to 14t / Island hot spots,Dorado,Entire home/apt,0,820
45275269,Stunning 3 bedroom apt in the heart of,Dorado,Entire home/apt,0,840
12202155,"Cozy, Comfy, Studio in Downtown ",Dorado,Entire home/apt,0,850
12216660,Cute Studio in,Dorado,Entire home/apt,0,850
19823942,Gem near Puertorican NW!,Dorado,Entire home/apt,0,850
19472517,Great Entire Home - Downtown/Convention Center,Dorado,Entire home/apt,0,850
12135037,Elegant Flat in Island,Dorado,Entire home/apt,0,860
14886854,"Cathedral Ceilings, Skylights & Roof Deck in ",Dorado,Entire home/apt,0,900
46413864,StayAttache and StayJoyful in perfect,Dorado,Entire home/apt,0,940
23959984,Island Flat,Dorado,Entire home/apt,0,950
15420723,LUXURY 1BR/1BA NEAR BLAGDEN ALY & CONVENTION CTR,Dorado,Entire home/apt,0,950
20945085,Stunning 1BR in the Heart of  - Walk to Metro,Dorado,Entire home/apt,0,950
14590973,❇ MEET  ON perfect ! ❇ WALK TO THE FAMOUS CORRIDOR // METRO SUBWAY ❇,Dorado,Entire home/apt,0,950
36113616,Historic Penthouse. Private Grand rooftop!  Parkg,Dorado,Entire home/apt,0,955
38783401,NEW! Stylish Garden Apartment in Hip perfect,Dorado,Entire home/apt,0,955
16638068,Long-term rental only (6-12 months),Dorado,Entire home/apt,0,970
23452113,Lux Historic Carriage House Urban Retreat,Dorado,Entire home/apt,0,970
13479465,Apartment in the heart of 14th & perfect,Dorado,Entire home/apt,0,983
13467737,unbeatable location w/ charming decor,Dorado,Entire home/apt,0,983
36543439,"Darling 1BR Apartment in , Balcony + Parking",Dorado,Entire home/apt,0,1000
33198326,Modern Oasis by perfect,Dorado,Entire home/apt,0,1000
50070334,StayAttache and StayJoyful in perfect,Dorado,Entire home/apt,0,1000
16031980,Cozy Condo For Inauguration,Dorado,Entire home/apt,0,1025
16215950,Convention Center Historic 2 Bedroom Townhouse,Dorado,Entire home/apt,0,1028
16416270,"Cute/cozy entire 1 BR apartment in , ",Dorado,Entire home/apt,0,1050
46412980,StayAttache and StayJoyful in perfect,Dorado,Entire home/apt,0,1055
46413666,StayAttache and StayJoyful in perfect,Dorado,Entire home/apt,0,1055
17650262,Clean & Central  modern,Dorado,Entire home/apt,0,1070
13316705,"Sunny, business-ready apt in perfect/downtown",Dorado,Entire home/apt,0,1080
36642218,Comfortable & Convenient 1BR Condo in perfect,Dorado,Entire home/apt,0,1082
51507972,MODERN ☆ Luxury ★ 3 BR Townhome ☆ Prime Location,Dorado,Entire home/apt,0,1086
21578601,Best Short & Long Term Stays/Newly Renovated Unit,Dorado,Entire home/apt,0,1100
53441534,Modern ✧ Luxury ✧ 3 BR Townhome ✧ Perfect Location,Dorado,Entire home/apt,0,1102
16797460,Inauguration Hotspot,Dorado,Entire home/apt,0,1105
18255984,"Newly Renovated, Family-friendly  modern",Dorado,Entire home/apt,0,1115
42430178,Charming 1bd/1ba- Monthly Short-Term Lease,Dorado,Entire home/apt,0,1150
46012108,Heart of the City with Off Street Parking,Dorado,Entire home/apt,0,1150
9949954,Stunning Garden Apt in Central,Dorado,Entire home/apt,0,1150
18700067,Historic row house in the heart of,Dorado,Entire home/apt,0,1200
18720169,Modern Pied-a-Terre in Heart of,Dorado,Entire home/apt,0,1200
24061448,condo,Dorado,Entire home/apt,0,1200
16490471,"1 Bedroom, 1.5 Bath Condo in perfect",Dorado,Entire home/apt,0,1250
22248384,Design-centric home in  by Convention Center,Dorado,Entire home/apt,0,1250
16707718,Satsanga,Dorado,Entire home/apt,0,1250
22306566,Stylish loft in the best neighborhood in the city!,Dorado,Entire home/apt,0,1250
49423109,Sun-filled Apartment with Amenities/Views (14th/U),Dorado,Entire home/apt,0,1250
40415504,"Delightful 2BR in hotspot , Pet-Friendly",Dorado,Entire home/apt,0,1300
19507382,Newly Renovated Studio in perfect,Dorado,Entire home/apt,0,1300
21354341,Luxury PENTHOUSE near grocery store withFREE parking,Dorado,Entire home/apt,0,1315
16628332,14treet Studio Walking Distance from WH,Dorado,Entire home/apt,0,1450
32769861,Beautiful  Brownstone,Dorado,Entire home/apt,0,1450
14184210,Urban Oasis in the Heart of  *perfect*,Dorado,Entire home/apt,0,1500
16664148,"Large, Open, 2BR Walk-Up in ",Dorado,Entire home/apt,0,1505
46563282,WaterMelon Jump  Near Howard U 2Bed/1.5 Bath,Dorado,Entire home/apt,0,1650
20723212,Wonderful modernized 1890s modern,Dorado,Entire home/apt,0,1725
20434997,Luxurious 2bd/2ba with rooftop - City Center!,Dorado,Entire home/apt,0,1750
16353039,Newly Renovated perfect 2 bedroom,Dorado,Entire home/apt,0,1800
23504943,Spacious Luxury Studio in Downtown,Dorado,Entire home/apt,0,2100
25155713,Idyllic english basement apartment in,Dorado,Entire home/apt,0,3200
21520487,"Historic, Convenient,  Retreat!",Dorado,Entire home/apt,1,550
22351217,Entire Sunlit Garden Rowhome • 92 WalkScore!,Dorado,Entire home/apt,1,1108
21265812,Garden Apartment,Dorado,Entire home/apt,2,585
20154201,Charming one-bedroom apt. in the heart of,Dorado,Entire home/apt,2,612
21798682,Garden House,Dorado,Entire home/apt,3,575
36204632,"Lux in heart of  social scene, free parking!",Dorado,Entire home/apt,7,955
16050332,Condo in the Heart of Trendy !,Dorado,Entire home/apt,8,305
51186109,StayAttache in Trendy perfect,Dorado,Entire home/apt,8,680
53919426,Big Blue Carriage House Steps From the Beachfront!,Dorado,Entire home/apt,9,1500
49987083,"Modern Luxury, History & Art in Culinary Hotspot",Dorado,Entire home/apt,10,850
48167321,Private English Basement Suite in the heart of !,Dorado,Entire home/apt,10,1190
13606424,Luxury Condo Steps from Convention Center w/ Patio,Dorado,Entire home/apt,10,1500
5.69e+17,"Ideal perfect 1BR w/ Gym & Lounge, close to Metro, by Blueground",Dorado,Entire home/apt,11,1025
23923052,Amazing Duplex Apt- few Blocks from Downtown,Dorado,Entire home/apt,12,600
38902013,Brand new / renovated English Basement apartment,Dorado,Entire home/apt,12,795
21475020,Coolest Neighborhood in  - Row House 2bd/1ba,Dorado,Entire home/apt,13,1350
34644786,PRO CLEANED! The Grand Piano at perfect!,Dorado,Entire home/apt,14,1350
50438579,Spacious 2 BR -Private Entrance - steps from Puertorican,Dorado,Entire home/apt,15,658
23644899,Historic Island Flat - Prime Location,Dorado,Entire home/apt,19,955
21103562,Modern Luxury with fireplace in perfect!,Dorado,Entire home/apt,20,955
18172755,The Historic  Firehouse 4 - First Floor 1B,Dorado,Entire home/apt,22,1500
48367761,"Spacious 4 BR Near Downtown,  – 7 Min Walk +more",Dorado,Entire home/apt,23,725
45506143,Hidden In Plain Sight,Dorado,Entire home/apt,27,940
31987896,Historic Hideaway - 1 Block from Convention Center,Dorado,Entire home/apt,28,720
32613185,⭐️ Central & Spacious Home in Vibrant/Walkable  ⭐️,Dorado,Entire home/apt,32,375
15552175,Stay in the Heart of perfect,Dorado,Entire home/apt,32,550
32202044,Convenient perfect 1BR close to 14t. by Blueground,Dorado,Entire home/apt,33,565
21185273,**AMAZING LOCATION W/ SPACIOUS OPEN FLOOR PLAN **,Dorado,Entire home/apt,40,585
45291574,Spacious Two Story Carriage House in perfect,Dorado,Entire home/apt,42,980
32341970,"Bohemian chic full row-home, /convention cntr",Dorado,Entire home/apt,43,860
39437109,Fully  Renovated 2-Bedroom Apt in perfect,Dorado,Entire home/apt,46,850
50356183,Spacious Glamour in /Convention Ctr/DWTN APT,Dorado,Entire home/apt,51,598
46428174,Central  2bd/2ba perfect English Basement + Patio | Longterm,Dorado,Entire home/apt,51,1000
11922733,Beautiful new perfect condo,Dorado,Entire home/apt,57,860
48674205,Private garden apartment in a historic  home,Dorado,Entire home/apt,61,850
14912655,Convenient Sunny Studio Central to Everything,Dorado,Entire home/apt,65,970
19724962,Designer apt steps from the Convention Center,Dorado,Entire home/apt,67,600
52529223,Modern Unique Condo in the Heart of hotspot,Dorado,Entire home/apt,73,1800
53862600,Gorgeous 2BR/2BA in the heart of hotspot,Dorado,Entire home/apt,79,650
37093610,"Elegant 1BR in  near Metro, Gym + Rooftop Pool",Dorado,Entire home/apt,79,1510
52530050,Luxurious Condo in the Heart of hotspot,Dorado,Entire home/apt,82,860
22704423,"Gorgeous, large, modern 1 BR on Hist. perfect",Dorado,Entire home/apt,83,600
34473469,Luxury 2 br private basement in historic row home,Dorado,Entire home/apt,83,675
15419112,PRO CLEANED! perfect Luxury w/ Parking Pass!,Dorado,Entire home/apt,84,850
52527261,Starry Lights Condo in the Heart of hotspot,Dorado,Entire home/apt,85,1600
46447349,Charming Historic 2-BR Townhome,Dorado,Entire home/apt,88,1050
16514018,PRO CLEANED! Stunning perfect Apt ~ Sleeps 4!,Dorado,Entire home/apt,88,1250
11031641,1BR Affordable Luxury in Historic Island Row House,Dorado,Entire home/apt,90,550
46316281,Walk to Inauguration PRIME location w/ parking,Dorado,Entire home/apt,90,790
25380396,Large Cozy Brownstone House near the Convention Center,Dorado,Entire home/apt,91,1150
8409891,"Modern & Open, walk 2 metro, Conv. Center & sights",Dorado,Entire home/apt,92,950
32998636,✦3-BR IN THE ♥ OF ✦ 2 BLOCKS TO SUBWAY✦ 2 _SEPARATE_ UNITS,Dorado,Entire home/apt,92,1450
22690411,*Centrally Located* Updated 1 Bd Apt perfect,Dorado,Entire home/apt,93,600
51602782,Charming Townhome with Outdoor Deck,Dorado,Entire home/apt,93,650
19178501,Pet Friendly Home w/ Parking! hotspot,Dorado,Entire home/apt,95,1110
34311072,*Brand New* Luxurious 1 Bed/1 Bath in perfect,Dorado,Entire home/apt,95,1350
10097934,Exceptional Designer artsy Home // Close to Metro Sub,Dorado,Entire home/apt,95,1500
24473622,"Bright, large zen studio on historic perfect",Dorado,Entire home/apt,100,900
20138171,Spacious Apt in Heart of the Capital: Puertorican | Island,Dorado,Entire home/apt,101,598
12243205,Cozy Apartment in the heart of hotspot,Dorado,Entire home/apt,101,860
22568357,WELL-EQUIPPED STUDIO APT ** WALK TO METRO SUBWAY!,Dorado,Entire home/apt,111,1315
17025961,Independent 2BR Condo at Thomas Circle,Dorado,Entire home/apt,112,460
13697918,Classic 2 bedroom apartment in a great location!,Dorado,Entire home/apt,112,595
14555537,ConventionCenter/perfect home. 96 walk score,Dorado,Entire home/apt,112,1000
13698365,2BR Fully Furnished Condo in Thomas Circle,Dorado,Entire home/apt,115,450
11721962,Two Story Carriage House & balcony!,Dorado,Entire home/apt,116,820
45740772,perfect/14t. Quiet Entire One Bdrm Suite,Dorado,Entire home/apt,116,1500
43220779,perfect - 1-Bedroom Flat,Dorado,Entire home/apt,117,1385
23053269,"Elegant living in  Neighborhood, .",Dorado,Entire home/apt,118,950
19650280,Private Retreat in the Heart of the City,Dorado,Entire home/apt,127,900
48302019,Central  2bd/2ba perfect modern + Patio | Longterm,Dorado,Entire home/apt,131,1150
49854819,Designer Flat Nestled Between  & perfects,Dorado,Entire home/apt,135,850
24250678,", 2-Bedroom, perfect View.",Dorado,Entire home/apt,135,1090
13501642,"Swank, sunny, sustainable perfect apt",Dorado,Entire home/apt,135,1250
45770135,Cozy Gateway in the Historical perfect /,Dorado,Entire home/apt,137,770
52246295,Adorable Studio Space in Private Carriage House,Dorado,Entire home/apt,139,600
42490650,"PRO CLEANED! Incredible Location, steps from 14th!",Dorado,Entire home/apt,147,850
53603351,2 Bedroom Garden-Level Apt. in perfect,Dorado,Entire home/apt,152,1102
51469358,Best  City Center Living!!!,Dorado,Entire home/apt,153,400
23972524,Upscale Entire 3 Room Suite in  .,Dorado,Entire home/apt,153,950
39650278,PRO CLEANED!Curious Carriage House~WALK 2 Conv Ctr,Dorado,Entire home/apt,158,718
42309218,PRO CLEANED! Peaceful Retreat in the PERFECT Location ~ Sleeps 6!,Dorado,Entire home/apt,159,1450
50137065,★NEW★ Elegant artsy 5 Bedroom Home in  !,Dorado,Entire home/apt,160,500
36512982,PRO CLEANED! Slumber in Sophistication in -nice,Dorado,Entire home/apt,160,1000
31338157,Amazing perfect 2bdrm Bsmt Apt/ Conv Ctr.,Dorado,Entire home/apt,160,1100
31016026,PRO CLEANED! Stylish & Modern Apt   ~ PKING!,Dorado,Entire home/apt,160,1450
41570712,Q Street Row home in the middle of perfect!,Dorado,Entire home/apt,172,665
52758721,CORPORATE TRAVEL*1 MONTH LEASES*WALK 2 EVERYTHING!,Dorado,Entire home/apt,174,675
11971520,1 bedroom apartment in perfect,Dorado,Entire home/apt,174,860
14426998,Spread Out in Beautiful Townhouse with Big Yard,Dorado,Entire home/apt,176,950
34676985,Stunning Full Apartment in the Heart of /Island,Dorado,Entire home/apt,177,1450
49594740,*Charming & Chic Classic  Rowhome with Parking!*,Dorado,Entire home/apt,192,1395
22745173,The Historic  Firehouse 4 - Penthouse Unit,Dorado,Entire home/apt,193,550
49198979,Heart of ! Modern Upscale Comfy 2BR/2BA in,Dorado,Entire home/apt,203,1250
16142893,Spacious 4BR home in historic perfect,Dorado,Entire home/apt,215,900
53843598,Modern Private Flat 15 minutes from grocery store,Dorado,Entire home/apt,216,700
5.79e+17,"Serene perfect 1BR w/ Gym, W/D & Pool, walk to bars, by Blueground",Dorado,Entire home/apt,217,1720
51758622,"Luxe perfect 1BR w/ W/D, close to perfect, Metro, by Blueground",Dorado,Entire home/apt,218,650
50520639,New | Private | perfect | Free Parking,Dorado,Entire home/apt,218,830
24941379,"Modern, artsy, and walkable 2/2 for enjoying ",Dorado,Entire home/apt,225,1050
19767321,Amazing Historic Townhouse near Convention Center!,Dorado,Entire home/apt,226,850
11011770,"Private Patio! Walk to Convention Center, Metro, groceries, wine bars, beer gardens and more from this sunny apartment in ! Parking available too!",Dorado,Entire home/apt,227,750
42247870,"Lovely / Studio aprtmt, amazing location!",Dorado,Entire home/apt,229,750
14426673,Walk to the Convention Center from a Remodeled Townhouse,Dorado,Entire home/apt,230,900
45665091,"Airy perfect 2BR w. Gym, W/D, near 14t Shops, by Blueground",Dorado,Entire home/apt,231,950
40471249,"Furnished, Pet-Friendly 2BR in hotspot ",Dorado,Entire home/apt,231,1300
32801568,Sleek perfect 1BR w/ W/D close to 14t by Blueground,Dorado,Entire home/apt,231,1500
